text,language,label,lingua_label
Болашақта көп көшеде жүріп қойғанымызға штраф алмасақ  болды,kaz,,mixed
"Мм, қызықты матч болайын деп тұр екен ",kaz,,mixed
"Машиностроение дамып жатқаны қуантады, жастар үшін үлкен мүмкіндік екен ",kaz,,mixed
Жандос Умиралиев еңбек жолын прокуратура саласынан бастаған. 25 жыл болыпты қызмет атқарғанына. Білікті. Халық үшін атқаратын қызметіне сәттілік тілейік.,kaz,,mixed
Нағыз министр болатын кісі деп ойлаймын.Осы уақытқа дейін білім саласвнда жүрген адам. Депутат болған кездегі  айтвп жүрген әңгумелері де көңілге қонады. Осы салада жақсы өзгерістер болады деп ойлаймын. Жұлдыз ханым Іске сәт!,kaz,,mixed
"Ооо Құтты болсын сары қыз, менің көршім , Ақтөбе обл Шалқар ауданы, Бершоғыр деген тау ішіндегі ауылдан! Қарапайым жанұядан шыққан, өте керемет балаСәттілік тілеймін !",kaz,,mixed
"Еее, ""Реал"" футболистері келіп қалған екен ғой ",kaz,,mixed
"Ого, жанкүйерлер жиналып жатыр екен ",kaz,,mixed
"Құдалар келе жатыр, бас құда Алонсо",kaz,,mixed
"мм, қызық жағдай екен ",kaz,,mixed
"мм, ауа райы құбылмалы екен ",kaz,,mixed
"Оның өзі бір жеңіс,  енді тек сухой болып ұтылып калмаса екен",kaz,,mixed
"Ойнаңдар машина береді, қорықсаңдар өзіміз ойнаймыз.",kaz,,mixed
"Елге жақсы болады, ""Апорт"" алмалары қайта оралып жатыр екен ",kaz,,mixed
"Жарайсың Иван, керемет жеңіс! ",kaz,,mixed
"Қазақстанда атом саласы дамып жатқаны қуантады, елге пайдалы қадам сияқты",kaz,,mixed
"мм, қызық жағдайлар болып жатыр екен ",kaz,,mixed
"мм, қызық жағдайлар болып жатыр екен ",kaz,,mixed
"Керемет, Данил! Енді алтынды да алатын күн алыс емес сияқты ",kaz,,mixed
"мм, күз жақындап қалған сияқты ",kaz,,mixed
"мм, қызық жағдай екен ",kaz,,mixed
"мм, ауа райы құбылмалы екен, сақ болайық",kaz,,mixed
"Ксения жарады, осылай бізді қуанта берсін! ",kaz,,mixed
Между Конаевым и Алматы (Қапчагай - Алма-Ата),kaz,,mixed
Қайдағы участковый толпа жүр ғо,kaz,,mixed
Бұл Палестина үшін маңызды қадам сияқты,kaz,,mixed
Әлемге танымал заводтар Жамбылдан шығатын сияқты,kaz,,mixed
