text,rating,city,category,place_id,place_name,review_id,date_created,source,language
Baluq king балығі суперский екен ... Уже қанша рет келып жедік кушті ... Пиццасыда дәмді тамақтары дәмді,5,shymkent,шаурма,70000001110131369,,245872796,2026-05-29T17:14:58.886999+07:00,2gis,mixed
"Балықтары дәмді екен,обслуживание керемет. Руслан дейтін бала молодец четкий обслуживание. Балық жегілеріңіз келсе тек осы жерге барған дұрыс ау.",5,shymkent,шаурма,70000001110131369,,243078015,2026-05-17T14:15:55.38226+07:00,2gis,mixed
Балық кинг тамақтары ыстық. Дәмді. Таза жер. Обслуживане керемет 10/10,5,shymkent,шаурма,70000001110131369,,242966802,2026-05-16T21:44:03.510065+07:00,2gis,mixed
"Балықтары өте жақсы екен.
Мағжан молодец, шустрый бала бәрін уақытылы әкеліп берді
Ватсаптада четкий бәрін түсіндіріп жауап береді",5,shymkent,шаурма,70000001110131369,,241337566,2026-05-09T03:46:30.436746+07:00,2gis,mixed
"Тамактары дамды кушты обслуживание керемет,Даниял мен Магжан деген жыгыттерге рахмет",5,shymkent,шаурма,70000001110131369,,241261590,2026-05-08T19:32:43.337418+07:00,2gis,mixed
Балық кинг здраствуйте мне всё понравилось тамақтары адемі тап тәтті маған ұнады балық пен манты беріп едік Официант Мағжан Даниял жақсы қарады мен всё поеравилось спасибо ,5,shymkent,шаурма,70000001110131369,,241238812,2026-05-08T17:45:01.955136+07:00,2gis,mixed
Сервис супер официант Мейрхан малодец,5,shymkent,шаурма,70000001110131369,,240880587,2026-05-06T21:39:37.023688+07:00,2gis,mixed
"Оййй Мейірхан четкиий бала, жұмысы ұнады, тағы келемін тамақтары сочный екен ",5,shymkent,шаурма,70000001110131369,,240609053,2026-05-05T22:35:19.092981+07:00,2gis,mixed
Мейрхан Бейбарыс жігіттер жарайсыңдар жақсы күтіп алды шотал тастап кеттім молодцы енді жиі барып тұрамын,5,shymkent,шаурма,70000001110131369,,240375087,2026-05-04T20:54:07.617576+07:00,2gis,mixed
"Оте кушты болды, обслуживание вообще тема
мелек",5,shymkent,шаурма,70000001110131369,,225892357,2026-03-03T21:40:09.217614+07:00,2gis,mixed
Балыктары дамы оте кушты оте керемет Гулнур деган кыз кушты карсы алды ашык мирымды керемет барыныздар,5,shymkent,шаурма,70000001110131369,,225151811,2026-02-28T01:13:31.474065+07:00,2gis,mixed
Все классно особенно обслуживание девочка Жыбек хорошо работает,5,shymkent,шаурма,70000001110131369,,225143791,2026-02-28T00:18:29.087671+07:00,2gis,mixed
Айгерим жане Магжан жаксы обслужить етти риза болдым ,5,shymkent,шаурма,70000001110131369,,225127342,2026-02-27T22:44:13.788697+07:00,2gis,mixed
Нарындары өте керемет екен дәмді Айгерім деген қыз күшті қызымет еті Мағжан тоже моладец жұмысын жақсы жасады ,5,shymkent,шаурма,70000001110131369,,225125009,2026-02-27T22:31:55.066024+07:00,2gis,mixed
Обслуживания керемет Аиша деген қыз күліп қарсы алды,5,shymkent,шаурма,70000001110131369,,225103821,2026-02-27T20:52:30.48579+07:00,2gis,mixed
Балық күшті Айгерім қызға үлкен рахмет обслуга керемет ,5,shymkent,шаурма,70000001110131369,,218776940,2026-02-12T01:11:36.998076+07:00,2gis,mixed
"Обслужка зор , Жібек деген қыз зор істейді",5,shymkent,шаурма,70000001110131369,,215608870,2026-01-30T14:14:06.621488+07:00,2gis,mixed
"Өте жақсы обслуживание,тамақтары да зор мелек",5,shymkent,шаурма,70000001110131369,,215531073,2026-01-30T00:41:11.331525+07:00,2gis,mixed
"Балықтары 10/10 обслуга кушті,өзгеріп кетпесінші,тағыда келеміз",5,shymkent,шаурма,70000001110131369,,215077183,2026-01-28T01:48:05.767722+07:00,2gis,mixed
Овкатлари жуда мазали балигига гап йук хрустящие официантларгаям рахмат за обслуживание зур,5,shymkent,шаурма,70000001110131369,,214247803,2026-01-24T23:58:08.373464+07:00,2gis,mixed
"Акбота карындасымызга коп ракмет,сервис на высшем уровне",5,shymkent,шаурма,70000001110131369,,214231255,2026-01-24T22:29:25.79496+07:00,2gis,mixed
"Бгяя джиги жыгытше пахтакордағы номер 1 балық болып тұр ризамын дәміне условия как ресторан но цена ниже чем в шайхане 
Просто супер Хайтеке",5,shymkent,шаурма,70000001110131369,,214061357,2026-01-24T01:56:30.449076+07:00,2gis,mixed
"Балықтары жақсы, хрус.баклажан дәмді болды. Нұрасыл официант молодец",5,shymkent,шаурма,70000001110131369,,214044219,2026-01-23T23:57:10.3553+07:00,2gis,mixed
Балык мощный екен Нурасыл молодец оперативно обслуживание жасады.,5,shymkent,шаурма,70000001110131369,,213856961,2026-01-23T00:54:04.766046+07:00,2gis,mixed
"Балыктары дамди, обслуживание кушти, официанттар вообще молодец ",5,shymkent,шаурма,70000001110131369,,212952767,2026-01-19T04:42:55.410776+07:00,2gis,mixed
6-7 минутта заказ алып келді и өте дәмді офицанттар тоже жақсы,5,shymkent,шаурма,70000001032173420,,248850837,2026-06-10T01:06:12.410701+07:00,2gis,mixed
"Фастфудтары өте дәмді. Сюда часто приходим, нам очень нравится ",5,shymkent,шаурма,70000001032173420,,181876425,2025-08-29T22:06:04.113445+07:00,2gis,mixed
"Тамақтары жақсы,дәмді бірақ не бар не жоқ екенін толық айтпайды. Сәл ұзағырақ күтіп қалдым заказдарды,персонал жақсы бірақ. Гигиена анау мынау жайлы минус болмады. Только лаваш чуть чуть сухой",4,shymkent,шаурма,70000001032173420,,237832475,2026-04-23T10:25:34.58022+07:00,2gis,mixed
"Самые вкусные сочные Бургеры быстрое обслуживание качественная еда отдельное спасибо администратору Зуля обслуживание на вышом уровне 
Будете проходить не по жалеете зайдити",5,shymkent,шаурма,70000001032173420,,237911043,2026-04-23T17:30:23.671622+07:00,2gis,mixed
"Burger Boss тың фастфудтары өте дәмді  чикендері дәмді 
Самый лучший кафе , мне очень понравились если честно сказать и вам тоже советую ",5,shymkent,шаурма,70000001032173420,,162696441,2025-06-05T12:46:24.039799+07:00,2gis,mixed
"суший , питтцца , чикендеры оте. Дамды керемет Бургер босс оте кушты ",4,shymkent,шаурма,70000001032173420,,228716259,2026-03-12T23:10:27.456418+07:00,2gis,mixed
"Бүгін келіп тамақтандық,босс бургер,лаваштары сочный,дәмді екен,обсулиживать еткен Назерке есімді қызға рақмет,сыпайы қарым-қатынас жасайды!",5,shymkent,шаурма,70000001032173420,,211210819,2026-01-10T05:22:21.19971+07:00,2gis,mixed
"күшті керемет маған өте ұнады,тағамдары прямм тіл үйіредіі сочный мочный прямм зор",5,shymkent,шаурма,70000001032173420,,211142738,2026-01-09T20:31:02.603211+07:00,2gis,mixed
"Пиццаның дәмі дәмді сыры көп жұмсақ күші және тез дайндалады ,обслуживание жақсы",5,shymkent,шаурма,70000001032173420,,211093025,2026-01-09T16:33:44.276182+07:00,2gis,mixed
"Айдана жаксы обслуживать етеді, оте сыпайы!!!",5,shymkent,шаурма,70000001032173420,,210536175,2026-01-06T15:57:45.711333+07:00,2gis,mixed
"Вооще ужас бургерінің ішіндегі чикені дәмі онша емес,проста мойонез бен кетчуп жағып ,пиццасын айталмаймын дәмі онша емес,енді заказ бермеспін",5,shymkent,шаурма,70000001032173420,,206652597,2025-12-19T15:20:57.228819+07:00,2gis,mixed
