text,language,label,label_source,seed_id,batch
"Доставка быстрая, еда ещё горячая была. Жеткізу жылдам болды, бәрі толық. Шамамен 35 минут күттік.",mixed,positive,synthetic,delivery_gap_v2,batch_03_delivery
"Айгерім молодец, довёз без задержек. Қаптама бүтін, төгілмеді ештеңе. Счёт вышел около 3640 тенге.",mixed,positive,synthetic,delivery_gap_v2,batch_03_delivery
"Курьер приехал раньше времени, вежливый и аккуратный. Курьер уақытында келді, сыпайы еді. Заказ оформили около 52 минут.",mixed,positive,synthetic,delivery_gap_v2,batch_03_delivery
"Курьер позвонил заранее, всё передал лично. Тамақ ыстық келді, рахмет көп. Вернусь сюда ещё раз точно.",mixed,positive,synthetic,delivery_gap_v2,batch_03_delivery
"Курьер приехал раньше времени, вежливый и аккуратный. Курьер уақытында келді, сыпайы еді. Рекомендую знакомым.",mixed,positive,synthetic,delivery_gap_v2,batch_03_delivery
"Доставка быстрая, еда ещё горячая была. Тапсырысты есіктен дейін әкелді. В Өскемен заходили в четверг.",mixed,positive,synthetic,delivery_gap_v2,batch_03_delivery
"Курьер приехал раньше времени, вежливый и аккуратный. Тапсырысты есіктен дейін әкелді. Шамамен 22 минут күттік.",mixed,positive,synthetic,delivery_gap_v2,batch_03_delivery
"Доставка быстрая, еда ещё горячая была. Қаптама бүтін, төгілмеді ештеңе. Тапсырыс 36 минутта дайын болды.",mixed,positive,synthetic,delivery_gap_v2,batch_03_delivery
"Курьер приехал раньше времени, вежливый и аккуратный. Тамақ ыстық келді, рахмет көп. Тағы да келеміз деп шештік.",mixed,positive,synthetic,delivery_gap_v2,batch_03_delivery
"Доставка быстрая, еда ещё горячая была. Жеткізу жылдам болды, бәрі толық. Ұнады, рахмет көп.",mixed,positive,synthetic,delivery_gap_v2,batch_03_delivery
"Доставка быстрая, еда ещё горячая была. Жеткізу жылдам болды, бәрі толық. Ждали примерно 64 минут.",mixed,positive,synthetic,delivery_gap_v2,batch_03_delivery
"Курьер приехал раньше времени, вежливый и аккуратный. Тапсырысты есіктен дейін әкелді. Счёт вышел около 5284 тенге.",mixed,positive,synthetic,delivery_gap_v2,batch_03_delivery
"Курьер позвонил заранее, всё передал лично. Тамақ ыстық келді, рахмет көп. Заказ оформили около 26 минут.",mixed,positive,synthetic,delivery_gap_v2,batch_03_delivery
