text,language,weight,source,label_id
"Актуальная штука, дезинформация қаптап кетті ғой",mixed,3.0,real,2
"Мы знаем только то, что нам доносят по новостям.. А как на самом деле остаётся тайной..",ru,3.0,real,0
"Пожарные реально отрабатывают, в горах оңай емес вообще",mixed,3.0,real,2
"Ұнады, көлемі үлкен, бағасы да арзан. Каспи магазинге рахмет.",kz,3.0,real,1
ох наконец то крутое общение пошло в чате ,ru,3.0,real,0
"Өте жақсы, рахмет әйелім өте қуанышты көнілінен шықты.",kz,3.0,real,1
"Главное, чтобы эти деньги вернули.",ru,3.0,real,0
"Өте керемет влажные салфетки. Без запаха, прям удобно.",mixed,3.0,real,2
"Резервы нормальные, но внутреннее потребление быстро растет — новые заводы и разведка вовремя қолға алынды",mixed,3.0,real,2
"За рулем тәртіп керек, әйтпесе шекарадан өтпейсің",mixed,3.0,real,2
"Район Персидского залива қатты ушығып кетті, соғыс болмаса екен",mixed,3.0,real,2
"Теплые слова и хорошие пожелания всегда к месту, особенно в такой праздник как Наурыз. Стратегическое партнёрство между странами продолжается. Осындай дипломатиялық қадамдар керек",mixed,3.0,real,2
Дай мне репо поможешь со сном других людей,ru,3.0,real,0
От старого Казахстана к Жаңа Қазақстану.,mixed,3.0,real,2
